agency,date,hectares,cause,lat,lon,response_type,altitude
MB,2023-06-30,0.1,H,53.1086,-99.8025,FUL,266.0
MB,2023-06-30,0.1,H,53.1092,-99.8025,FUL,265.0
MB,2023-07-01,0.1,H,53.7072,-100.334,FUL,263.0
MB,2023-07-01,0.1,N,53.5389,-99.5472,FUL,273.0
MB,2023-07-01,0.1,H,53.7014,-100.334,FUL,262.0
MB,2023-07-01,0.1,N,55.0069,-101.186,FUL,342.0
MB,2023-07-02,19.2,N,54.1517,-101.753,FUL,291.0
MB,2023-07-02,2.3,N,54.6503,-100.834,FUL,286.0
MB,2023-07-04,0.1,N,54.1194,-101.25,FUL,307.0
MB,2023-07-04,2.4,N,52.7006,-99.0997,FUL,266.0
MB,2023-07-09,1.5,H,53.195,-99.8678,FUL,255.0
MB,2023-07-11,3.0,N,54.3806,-101.291,FUL,295.0
MB,2023-07-11,1.8,N,54.3806,-101.291,FUL,295.0
MB,2023-07-12,0.5,N,55.0403,-100.567,FUL,278.0
MB,2023-07-17,0.2,H,55.1275,-101.141,FUL,321.0
MB,2023-07-18,2.4,N,54.0192,-99.1933,FUL,282.0
MB,2023-07-19,2.0,N,55.1753,-101.797,FUL,330.0
MB,2023-07-19,0.1,N,55.2181,-101.862,MON,325.0
MB,2023-07-20,11.1,N,54.9156,-99.6506,FUL,279.0
MB,2023-07-21,0.1,N,55.4331,-101.72,FUL,343.0
MB,2023-07-22,0.3,N,54.6539,-100.647,FUL,293.0
MB,2023-07-23,0.1,N,55.4761,-102.003,FUL,335.0
MB,2023-07-23,0.1,N,54.6706,-100.701,FUL,305.0
MB,2023-07-23,1.0,N,53.6975,-99.7156,FUL,286.0
MB,2023-07-24,0.1,N,53.6511,-100.124,FUL,260.0
MB,2023-07-29,27.1,N,53.0425,-99.8942,FUL,266.0
MB,2023-08-01,1.3,N,54.1936,-101.672,FUL,289.0
MB,2023-08-01,0.2,N,54.2392,-100.325,FUL,259.0
MB,2023-08-01,0.3,N,54.2044,-99.9347,FUL,266.0
MB,2023-08-01,0.3,N,54.1586,-99.7167,FUL,288.0
MB,2023-08-02,0.1,N,54.1783,-101.408,FUL,261.0
MB,2023-08-03,11.3,N,52.9458,-99.3578,FUL,277.0
MB,2023-08-20,3.2,N,54.9381,-101.159,FUL,347.0
MB,2023-09-08,5.0,N,54.5003,-101.519,FUL,283.0
MB,2023-09-11,0.1,N,54.3258,-101.568,MON,300.0
MB,2023-09-11,4.7,N,54.2411,-101.027,FUL,280.0
MB,2023-09-13,0.8,H,53.9144,-99.2419,FUL,260.0
MB,2023-09-15,0.1,N,54.6653,-101.571,FUL,310.0
MB,2023-09-17,0.2,N,54.7208,-101.484,FUL,320.0
MB,2023-09-19,2.0,H,53.195,-99.8678,MOD,255.0
MB,2023-09-21,0.2,N,55.0053,-100.009,FUL,312.0
NB,2023-04-13,0.6,U,45.881,-66.379,FUL,5.0
NB,2023-04-13,1.0,U,45.756,-66.567,FUL,7.0
NB,2023-04-13,1.0,U,45.701,-66.605,FUL,20.0
NB,2023-04-14,0.1,U,45.839,-66.531,FUL,14.0
NB,2023-04-14,3.0,U,45.208,-67.01,FUL,64.0
NB,2023-04-14,0.2,U,45.505,-65.6,FUL,94.0
NB,2023-04-14,0.1,U,45.713,-66.606,FUL,30.0
NB,2023-04-15,1.3,U,45.768,-66.543,FUL,21.0
NB,2023-04-15,0.1,U,45.957,-66.843,FUL,9.0
NB,2023-04-16,1.5,U,46.67,-65.777,FUL,14.0
NB,2023-04-16,67.0,U,45.263,-66.859,FUL,36.0
NB,2023-04-16,10.5,U,45.115,-66.863,FUL,16.0
NB,2023-04-16,4.2,U,45.257,-66.879,FUL,52.0
NB,2023-04-16,38.5,U,45.225,-66.888,FUL,29.0
NB,2023-04-16,2.5,U,45.261,-66.921,FUL,59.0
NB,2023-04-16,0.4,U,45.206,-66.865,FUL,43.0
NB,2023-04-16,1.5,U,45.213,-66.882,FUL,24.0
NB,2023-04-16,0.1,U,45.208,-66.868,FUL,35.0
NB,2023-04-16,0.1,U,45.624,-66.586,FUL,14.0
NB,2023-04-17,0.5,U,45.257,-65.741,FUL,59.0
NB,2023-04-17,1.0,U,45.24,-66.803,FUL,44.0
NB,2023-04-18,0.1,U,45.702,-66.606,FUL,19.0
NB,2023-04-18,2.5,U,45.179,-66.368,FUL,27.0
NB,2023-04-18,1.0,U,45.957,-66.846,FUL,9.0
NB,2023-04-21,0.3,U,45.725,-66.606,FUL,25.0
NB,2023-04-21,0.1,U,46.074,-66.977,FUL,150.0
NB,2023-04-22,2.0,U,46.338,-65.006,FUL,66.0
NB,2023-04-22,0.8,U,45.67,-66.701,FUL,28.0
NB,2023-04-22,0.2,U,46.032,-65.072,FUL,43.0
NB,2023-04-22,0.1,U,45.96,-67.244,FUL,47.0
NB,2023-04-22,0.1,U,46.023,-67.066,FUL,231.0
NB,2023-04-23,0.1,U,45.996,-66.897,FUL,109.0
NB,2023-04-23,1.4,U,46.797,-67.5,FUL,143.0
NB,2023-04-23,0.1,U,45.956,-66.838,FUL,10.0
NB,2023-04-23,3.0,U,45.884,-66.505,FUL,6.0
NB,2023-04-23,0.1,U,45.781,-66.616,FUL,38.0
NB,2023-04-23,0.5,U,45.952,-66.864,FUL,19.0
NB,2023-04-24,0.4,U,47.21,-65.116,FUL,0.0
NB,2023-04-24,0.1,U,45.612,-66.625,FUL,150.0
NB,2023-04-24,0.1,U,46.046,-66.023,FUL,17.0
NB,2023-04-24,0.4,U,45.471,-66.537,FUL,103.0
NB,2023-04-25,0.5,U,47.874,-66.127,FUL,159.0
NB,2023-04-25,0.4,U,46.688,-67.727,FUL,80.0
NB,2023-04-25,1.0,U,47.525,-65.069,FUL,58.0
NB,2023-04-25,0.3,U,45.953,-66.86,FUL,36.0
NB,2023-04-26,0.2,U,47.51,-64.95,FUL,6.0
NB,2023-04-27,0.1,U,47.511,-64.946,FUL,16.0
NB,2023-04-27,0.1,U,45.957,-66.838,FUL,9.0
NB,2023-04-27,0.1,U,45.778,-66.479,FUL,10.0
NB,2023-04-27,0.5,U,45.74,-66.604,FUL,13.0
NB,2023-04-27,0.1,U,45.699,-66.605,FUL,18.0
NB,2023-04-28,0.5,U,46.032,-67.546,FUL,67.0
NB,2023-04-28,0.1,U,45.986,-64.296,FUL,32.0
NB,2023-04-28,0.1,U,46.035,-66.036,FUL,13.0
NB,2023-04-28,0.1,U,45.792,-66.476,FUL,15.0
NB,2023-04-28,0.1,U,47.419,-68.282,FUL,332.0
NB,2023-04-28,1.3,U,47.154,-65.621,FUL,95.0
NB,2023-04-29,0.2,U,45.742,-67.015,FUL,150.0
NB,2023-04-29,2.3,U,45.949,-66.838,FUL,111.0
NB,2023-04-29,0.2,U,45.369,-66.204,FUL,73.0
NB,2023-04-29,0.1,U,47.335,-67.598,FUL,233.0
NB,2023-04-29,0.2,U,45.989,-67.607,FUL,128.0
NB,2023-04-29,0.3,U,45.957,-66.853,FUL,11.0
NB,2023-04-29,0.4,U,45.957,-66.838,FUL,9.0
NB,2023-04-29,0.4,U,47.081,-67.289,FUL,158.0
NB,2023-04-30,2.6,U,46.642,-65.861,FUL,10.0
NB,2023-04-30,2.7,U,46.615,-65.886,FUL,22.0
NB,2023-05-02,1.0,U,47.697,-64.722,FUL,0.0
NB,2023-05-05,0.1,U,45.969,-66.852,FUL,88.0
NB,2023-05-06,0.1,U,45.447,-66.347,FUL,91.0
NB,2023-05-06,0.5,U,45.26,-65.869,FUL,90.0
NB,2023-05-06,10.0,U,45.243,-66.888,FUL,55.0
NB,2023-05-06,0.5,U,46.552,-65.137,FUL,29.0
NB,2023-05-06,7.7,U,45.958,-66.836,FUL,10.0
NB,2023-05-07,0.2,U,46.99,-67.71,FUL,90.0
NB,2023-05-07,0.1,U,46.736,-65.163,FUL,45.0
NB,2023-05-07,0.5,U,47.727,-64.687,FUL,0.0
NB,2023-05-07,0.2,U,46.841,-67.63,FUL,226.0
NB,2023-05-07,0.4,U,45.621,-65.709,FUL,29.0
NB,2023-05-07,1.0,U,46.303,-67.647,FUL,118.0
NB,2023-05-07,0.3,U,46.276,-67.649,FUL,127.0
NB,2023-05-08,0.2,U,45.958,-66.845,FUL,9.0
NB,2023-05-08,0.1,U,45.947,-66.842,FUL,93.0
NB,2023-05-08,0.1,U,46.405,-67.552,FUL,190.0
NB,2023-05-08,0.5,U,44.997,-66.96,FUL,20.0
NB,2023-05-08,0.4,U,45.879,-65.599,FUL,140.0
NB,2023-05-08,0.1,U,47.696,-67.426,FUL,242.0
NB,2023-05-08,0.1,U,46.008,-67.223,FUL,83.0
NB,2023-05-09,0.1,U,46.574,-67.567,FUL,158.0
NB,2023-05-09,0.5,U,47.292,-68.05,FUL,148.0
NB,2023-05-09,0.3,U,46.091,-66.863,FUL,62.0
NB,2023-05-09,0.1,U,47.07,-67.558,FUL,168.0
NB,2023-05-10,0.4,U,45.125,-66.784,FUL,9.0
NB,2023-05-10,1.5,U,45.102,-66.673,FUL,28.0
NB,2023-05-10,0.4,U,46.127,-67.275,FUL,152.0
NB,2023-05-11,0.2,U,46.19,-64.306,FUL,15.0
NB,2023-05-11,0.4,U,45.325,-65.84,FUL,95.0
NB,2023-05-11,0.4,U,45.966,-67.576,FUL,126.0
NB,2023-05-12,0.3,U,45.996,-66.743,FUL,92.0
NB,2023-05-12,2.0,U,45.748,-65.536,FUL,63.0
NB,2023-05-12,0.1,U,45.987,-67.436,FUL,49.0
NB,2023-05-12,1.0,U,47.444,-65.803,FUL,130.0
NB,2023-05-12,0.1,U,45.846,-66.61,FUL,58.0
NB,2023-05-12,0.1,U,48.036,-66.466,FUL,35.0
NB,2023-05-13,0.1,U,45.768,-66.476,FUL,34.0
NB,2023-05-14,1.1,U,45.958,-66.829,FUL,11.0
NB,2023-05-14,0.1,U,45.903,-66.535,FUL,7.0
NB,2023-05-15,0.5,U,45.146,-66.747,FUL,77.0
NB,2023-05-15,0.1,U,46.095,-67.571,FUL,70.0
NB,2023-05-15,1.0,U,46.056,-64.022,FUL,8.0
NB,2023-05-15,0.1,U,45.961,-65.733,FUL,8.0
NB,2023-05-15,0.1,U,46.005,-66.914,FUL,72.0
NB,2023-05-15,0.1,U,46.599,-65.952,FUL,93.0
NB,2023-05-15,0.7,U,46.103,-67.229,FUL,230.0
NB,2023-05-15,0.1,U,46.661,-67.72,FUL,69.0
NB,2023-05-16,1.0,U,45.217,-67.319,FUL,71.0
NB,2023-05-16,0.1,U,47.349,-64.987,FUL,12.0
NB,2023-05-16,0.1,U,45.832,-66.593,FUL,33.0
NB,2023-05-16,0.5,U,46.336,-65.033,FUL,78.0
NB,2023-05-16,0.1,U,46.866,-65.667,FUL,35.0
NB,2023-05-16,1.0,U,47.431,-65.19,FUL,54.0
NB,2023-05-19,0.1,U,45.91,-66.563,FUL,9.0
NB,2023-05-19,0.1,U,46.974,-67.694,FUL,101.0
NB,2023-05-19,0.1,U,47.945,-66.603,FUL,226.0
NB,2023-05-19,0.1,U,47.79,-65.736,FUL,26.0
NB,2023-05-19,0.3,U,46.185,-64.417,FUL,0.0
NB,2023-05-19,0.1,U,47.325,-65.03,FUL,30.0
NB,2023-05-19,1.0,U,47.348,-64.987,FUL,11.0
NB,2023-05-19,0.2,U,46.683,-64.969,FUL,7.0
NB,2023-05-19,0.1,U,46.383,-67.365,FUL,156.0
NB,2023-05-20,0.1,U,46.063,-66.858,FUL,65.0
NB,2023-05-20,1.5,U,44.6,-66.886,FUL,38.0
NB,2023-05-20,0.1,U,47.529,-64.92,FUL,2.0
NB,2023-05-21,0.1,U,46.347,-66.683,FUL,199.0
NB,2023-05-24,0.3,U,46.65,-65.815,FUL,28.0
NB,2023-05-24,0.1,U,46.06,-66.477,FUL,115.0
NB,2023-05-24,1.0,U,46.041,-65.575,FUL,21.0
NB,2023-05-24,0.1,U,45.689,-66.818,FUL,97.0
NB,2023-05-27,4.8,U,46.047,-66.023,FUL,17.0
NB,2023-05-28,1.5,U,47.44,-64.976,FUL,20.0
NB,2023-05-28,0.1,U,46.804,-66.65,FUL,360.0
NB,2023-05-28,3.5,U,46.649,-65.815,FUL,14.0
NB,2023-05-28,0.1,U,47.489,-68.145,FUL,296.0
NB,2023-05-28,0.2,U,47.319,-68.148,FUL,144.0
NB,2023-05-28,0.3,U,46.453,-66.461,FUL,105.0
NB,2023-05-28,504.0,U,45.181,-66.975,FUL,36.0
NB,2023-05-28,0.3,U,45.714,-66.668,FUL,65.0
NB,2023-05-28,32.0,U,46.126,-65.991,FUL,38.0
NB,2023-05-28,32.0,U,45.662,-66.587,FUL,10.0
NB,2023-05-28,3.1,U,45.808,-65.818,FUL,135.0
NB,2023-05-29,40.0,U,45.628,-65.915,FUL,30.0
NB,2023-05-29,0.5,U,46.571,-64.99,FUL,6.0
NB,2023-05-29,0.1,U,46.405,-64.819,FUL,10.0
NB,2023-05-29,0.8,U,46.59,-65.046,FUL,25.0
NB,2023-05-29,0.7,U,45.933,-67.585,FUL,189.0
NB,2023-05-29,0.3,U,46.251,-65.689,FUL,114.0
NB,2023-05-30,0.1,U,46.413,-67.467,FUL,157.0
NB,2023-05-30,0.1,U,46.041,-64.788,FUL,36.0
NB,2023-05-30,0.1,U,47.838,-66.886,FUL,36.0
NB,2023-05-31,0.1,U,47.668,-67.46,FUL,251.0
NB,2023-05-31,0.1,U,45.977,-64.668,FUL,9.0
NB,2023-05-31,0.1,U,47.65,-67.35,FUL,290.0
NB,2023-05-31,4.0,U,46.532,-64.957,FUL,23.0
NB,2023-06-01,0.1,U,46.734,-65.818,FUL,31.0
NB,2023-06-01,0.1,U,45.901,-64.629,FUL,28.0
NB,2023-06-01,0.1,U,46.33,-65.607,FUL,35.0
NB,2023-06-01,2.0,U,46.375,-65.322,FUL,88.0
NB,2023-06-01,0.1,U,45.949,-67.408,FUL,130.0
NB,2023-06-01,0.1,U,47.076,-67.607,FUL,247.0
NB,2023-06-01,1.0,U,46.429,-65.153,FUL,69.0
NB,2023-06-01,1.3,U,46.796,-65.345,FUL,76.0
NB,2023-06-01,0.5,U,46.777,-66.595,FUL,323.0
NB,2023-06-02,0.1,U,46.223,-65.986,FUL,91.0
NB,2023-06-02,0.1,U,47.742,-64.632,FUL,3.0
NB,2023-06-02,0.1,U,46.516,-67.747,FUL,184.0
NB,2023-06-02,0.1,U,46.122,-66.688,FUL,179.0
NB,2023-06-05,0.1,U,47.304,-65.423,FUL,110.0
NB,2023-06-08,0.1,U,46.077,-65.884,FUL,6.0
NB,2023-06-08,0.1,U,46.032,-65.904,FUL,7.0
NB,2023-06-13,0.1,U,45.537,-66.624,FUL,105.0
NB,2023-06-15,0.1,U,46.634,-64.95,FUL,16.0
NB,2023-06-15,0.1,U,47.376,-68.563,FUL,254.0
NB,2023-06-23,0.1,U,47.858,-66.939,FUL,20.0
NB,2023-06-24,0.1,U,46.611,-65.895,FUL,26.0
NB,2023-06-24,0.1,U,46.37,-66.548,FUL,181.0
NB,2023-06-28,0.1,U,45.405,-65.732,FUL,206.0
NB,2023-07-08,0.1,U,46.275,-64.686,FUL,54.0
NB,2023-07-26,0.1,U,45.504,-66.513,FUL,127.0
NB,2023-07-28,2.0,U,46.528,-67.038,FUL,275.0
NB,2023-08-01,0.1,U,45.377,-66.136,FUL,15.0
NB,2023-08-03,3.0,U,47.526,-66.645,FUL,333.0
NB,2023-08-03,0.1,U,47.069,-66.27,FUL,310.0
NB,2023-08-04,7.0,U,47.38,-65.771,FUL,91.0
NB,2023-08-10,0.1,U,47.165,-65.847,FUL,50.0
NB,2023-08-17,0.1,U,46.071,-64.996,FUL,54.0
NB,2023-08-19,0.1,U,46.991,-65.477,FUL,38.0
NB,2023-08-22,0.1,U,45.897,-67.478,FUL,168.0
NB,2023-09-08,0.1,U,46.568,-66.303,FUL,146.0
NB,2023-09-08,0.1,U,46.559,-66.299,FUL,132.0
NB,2023-09-30,0.1,U,47.317,-68.812,FUL,383.0
NB,2023-10-11,0.1,U,47.695,-67.425,FUL,238.0
NB,2023-10-29,0.1,U,45.756,-66.562,FUL,7.0
NB,2023-11-07,0.1,U,45.799,-66.474,FUL,25.0
NB,2023-11-14,0.6,U,45.589,-66.833,FUL,126.0
NB,2023-12-12,0.1,U,47.851,-64.639,FUL,12.0
NB,2023-12-18,0.1,U,45.968,-67.239,FUL,42.0
NB,2023-12-18,0.1,U,45.94,-67.113,FUL,75.0
NB,2023-12-18,0.1,U,45.957,-67.138,FUL,67.0
NB,2023-12-18,0.1,U,45.985,-67.22,FUL,68.0
NB,2023-12-20,0.1,U,47.851,-64.64,FUL,11.0
NL,2023-04-13,1.9,H,47.638,-53.228,FUL,72.0
NL,2023-04-30,1.6,H,47.711,-53.933,FUL,106.0
NL,2023-04-30,2.0,H,47.487,-55.805,FUL,61.0
NL,2023-04-30,5.0,H,49.047,-55.509,FUL,36.0
NL,2023-04-18,0.0,H,48.867,-53.97,FUL,20.0
NL,2023-05-01,0.2,H,46.943,-54.17,FUL,70.0
NL,2023-05-02,0.4,H,47.765,-53.248,FUL,75.0
NL,2023-05-03,69.7,H,46.815,-54.128,FUL,94.0
NL,2023-05-02,1.2,H,46.917,-55.384,FUL,8.0
NL,2023-05-12,0.3,H,48.071,-53.008,FUL,56.0
NL,2023-05-13,0.3,H,47.512,-52.984,FUL,4.0
NL,2023-05-13,0.3,H,47.445,-53.083,FUL,54.0
NL,2023-05-16,0.1,H,49.059,-55.185,FUL,117.0
NL,2023-05-18,0.0,H,47.085,-55.212,FUL,18.0
NL,2023-05-19,0.0,H,47.569,-52.777,FUL,138.0
NL,2023-05-20,0.1,H,48.804,-55.056,FUL,27.0
NL,2023-05-20,0.3,H,46.808,-53.3,FUL,86.0
NL,2023-05-20,0.1,H,49.101,-55.952,FUL,130.0
NL,2023-05-21,0.1,H,47.488,-53.03,FUL,19.0
NL,2023-05-21,0.4,H,49.41,-54.292,FUL,45.0
NL,2023-05-21,0.3,H,47.674,-53.259,FUL,23.0
NL,2023-05-23,0.0,H,49.408,-55.476,FUL,9.0
NL,2023-05-24,0.0,H,48.958,-54.562,FUL,130.0
NL,2023-05-30,4.0,H,46.948,-53.901,FUL,115.0
NL,2023-05-31,0.0,H,48.963,-54.649,FUL,125.0
NL,2023-06-24,0.0,H,47.316,-53.365,FUL,122.0
NL,2023-07-01,0.7,H,47.385,-53.352,FUL,132.0
NL,2023-07-02,0.0,H,47.772,-52.784,FUL,105.0
NL,2023-07-13,0.0,H,48.784,-54.217,FUL,13.0
NL,2023-07-17,0.0,H,48.389,-53.623,FUL,61.0
NL,2023-07-18,0.1,H,48.896,-55.026,FUL,147.0
NL,2023-07-21,0.0,H,47.582,-53.287,FUL,34.0
NL,2023-08-03,0.0,H,47.502,-52.984,FUL,23.0
NL,2023-08-05,0.1,H,47.474,-52.877,FUL,132.0
NL,2023-08-27,0.0,H,47.504,-53.419,FUL,128.0
NL,2023-09-02,0.0,H,48.979,-54.694,FUL,70.0
NL,2023-09-05,0.5,H,48.897,-55.622,FUL,101.0
NL,2023-09-28,0.1,H,49.05,-55.665,FUL,180.0
NL,2023-03-30,0.6,H,47.772,-59.283,FUL,7.0
NL,2023-03-31,0.1,H,47.882,-59.394,FUL,21.0
NL,2023-03-31,0.7,H,47.851,-59.269,FUL,7.0
NL,2023-03-31,0.1,H,47.787,-59.278,FUL,61.0
NL,2023-04-05,0.1,H,47.774,-59.344,FUL,0.0
NL,2023-04-06,1.0,H,47.847,-59.344,FUL,11.0
NL,2023-04-09,0.7,H,47.772,-59.283,FUL,7.0
NL,2023-04-11,1.0,H,47.894,-59.402,FUL,13.0
NL,2023-04-11,3.0,H,48.396,-58.622,FUL,12.0
NL,2023-04-13,0.0,H,47.825,-59.402,FUL,0.0
NL,2023-04-18,0.0,H,48.518,-58.425,FUL,11.0
NL,2023-04-23,7.0,H,48.369,-58.671,FUL,28.0
NL,2023-04-23,0.1,H,48.373,-58.671,FUL,19.0
NL,2023-04-24,0.1,H,48.384,-58.642,FUL,29.0
NL,2023-04-24,0.1,H,48.384,-58.644,FUL,30.0
NL,2023-04-24,0.1,H,48.377,-58.653,FUL,12.0
NL,2023-04-24,0.1,H,48.377,-58.658,FUL,24.0
NL,2023-04-25,2.0,H,47.834,-59.299,FUL,15.0
NL,2023-04-25,0.0,H,48.526,-58.915,FUL,55.0
NL,2023-04-26,0.1,H,47.903,-59.047,FUL,36.0
NL,2023-04-26,0.1,H,47.902,-59.052,FUL,34.0
NL,2023-04-27,0.1,H,47.937,-58.937,FUL,166.0
NL,2023-04-27,9.6,H,47.937,-58.571,FUL,447.0
NL,2023-04-27,2.0,H,47.907,-59.068,FUL,21.0
NL,2023-04-28,0.2,H,47.897,-59.066,FUL,25.0
NL,2023-04-28,0.1,H,47.94,-58.964,FUL,95.0
NL,2023-04-30,1.0,H,47.949,-58.98,FUL,46.0
NL,2023-04-30,0.5,H,48.375,-58.656,FUL,25.0
NL,2023-04-30,1.0,H,47.895,-59.079,FUL,36.0
NL,2023-05-01,1.1,H,49.156,-57.106,FUL,100.0
NL,2023-05-01,0.2,H,47.846,-59.247,FUL,4.0
NL,2023-05-02,0.5,H,48.986,-56.059,FUL,125.0
NL,2023-05-02,0.5,H,48.541,-58.758,FUL,47.0
NL,2023-05-04,0.5,H,48.528,-58.921,FUL,84.0
NL,2023-05-06,0.1,H,48.422,-58.494,FUL,34.0
NL,2023-05-05,0.1,H,48.433,-58.469,FUL,6.0
NL,2023-05-06,0.8,H,47.59,-57.098,FUL,70.0
NL,2023-05-06,0.5,H,48.543,-58.456,FUL,62.0
NL,2023-05-12,0.1,H,48.514,-58.957,FUL,6.0
NL,2023-05-18,0.1,H,48.508,-58.262,FUL,38.0
NL,2023-05-23,5.4,H,48.82,-56.591,FUL,223.0
NL,2023-05-24,0.1,H,49.015,-57.633,FUL,39.0
NL,2023-06-21,0.1,H,48.457,-58.434,FUL,9.0
NL,2023-08-31,0.1,H,48.518,-58.283,FUL,13.0
NL,2023-05-06,0.1,H,53.037,-66.568,FUL,528.0
NL,2023-05-20,0.0,H,53.067,-66.199,FUL,548.0
NL,2023-06-01,215.0,N,52.346,-61.079,FUL,390.831
NL,2023-06-03,0.1,H,53.303,-60.341,FUL,20.0
NL,2023-06-03,0.1,H,53.304,-60.341,FUL,21.0
NL,2023-06-11,0.1,H,53.416,-60.415,FUL,76.0
NL,2023-06-12,10560.0,N,53.086,-64.362,FUL,491.0
NL,2023-06-24,2300.0,N,52.403,-65.988,FUL,535.0
NL,2023-06-24,0.1,N,52.243,-56.106,FUL,169.0
NL,2023-06-25,2100.0,N,52.392,-65.108,FUL,594.0
NL,2023-06-26,0.8,H,53.537,-63.93,FUL,434.0
NL,2023-06-26,1200.0,N,52.099,-58.913,FUL,431.385
NL,2023-06-30,0.1,H,53.312,-60.375,FUL,31.0
NL,2023-07-05,4852.0,N,56.999,-62.041,FUL,68.0
NL,2023-07-06,23.0,N,53.743,-66.373,FUL,488.0
NL,2023-07-06,500.0,N,53.874,-66.421,FUL,488.0
NL,2023-07-16,0.0,H,52.825,-66.84,FUL,549.0
NL,2023-07-16,30.0,N,54.458,-66.727,FUL,500.0
NL,2023-08-03,0.0,N,52.546,-56.303,FUL,13.0
NS,2023-05-10,0.01,H,45.0861,-62.868,FUL,186.0
NS,2023-04-04,0.0,H,44.491,-64.31,FUL,2.0
NS,2023-04-10,0.0,H,44.374,-64.364,FUL,36.0
NS,2023-04-10,0.0,H,44.269,-64.588,FUL,76.0
NS,2023-04-11,0.3,H,44.587,-64.286,FUL,31.0
NS,2023-04-11,0.1,H,44.489,-64.517,FUL,86.0
NS,2023-04-11,0.2,H,44.48,-64.461,FUL,73.0
NS,2023-04-12,0.0,H,44.569,-64.267,FUL,85.0
NS,2023-04-14,0.0,H,44.407,-64.34,FUL,7.0
NS,2023-04-14,0.1,H,44.541,-64.594,FUL,86.0
NS,2023-04-13,0.1,H,44.385,-64.764,FUL,131.0
NS,2023-04-16,0.0,H,44.37,-64.49,FUL,0.0
NS,2023-04-15,0.0,H,44.394,-64.664,FUL,112.0
NS,2023-05-07,0.1,H,44.282,-64.58,FUL,84.0
NS,2023-05-09,0.1,H,44.512,-64.318,FUL,20.0
NS,2023-05-10,0.3,H,44.623,-64.563,FUL,133.0
NS,2023-05-15,0.1,H,44.225,-64.536,FUL,61.0
NS,2023-05-16,1.6,H,44.386,-64.766,FUL,133.0
NS,2023-05-24,0.1,H,44.309,-64.591,FUL,83.0
NS,2023-05-27,0.3,H,44.307,-64.521,FUL,56.0
NS,2023-05-29,0.0,H,44.302,-64.391,FUL,32.0
NS,2023-05-29,0.0,H,44.477,-64.512,FUL,86.0
NS,2023-05-28,7.2,H,44.558,-64.336,FUL,74.0
NS,2023-05-18,0.0,H,44.557,-64.32,FUL,26.0
NS,2023-05-28,0.2,H,44.507,-64.307,FUL,3.0
NS,2023-05-29,0.0,H,44.552,-64.228,FUL,40.0
NS,2023-05-28,0.2,H,44.445,-64.386,FUL,21.0
NS,2023-06-01,0.0,H,44.254,-64.394,FUL,5.0
NS,2023-04-09,0.1,H,44.15,-64.657,FUL,3.0
NS,2023-04-11,0.0,H,44.087,-64.586,FUL,12.0
NS,2023-04-12,0.1,H,44.062,-64.674,FUL,31.0
NS,2023-04-14,0.0,H,44.38,-65.038,FUL,89.0
NS,2023-04-14,0.0,H,44.122,-64.606,FUL,29.0
NS,2023-04-22,2.1,H,44.309,-64.789,FUL,104.0
NS,2023-04-29,0.1,H,44.138,-64.635,FUL,7.0
NS,2023-05-10,0.3,H,44.163,-64.666,FUL,9.0
NS,2023-05-28,0.5,H,44.195,-64.841,FUL,78.0
NS,2023-04-08,0.1,H,43.827,-65.387,FUL,49.0
NS,2023-04-11,2.4,H,43.434,-65.597,FUL,2.0
NS,2023-04-22,0.6,H,43.72,-65.14,FUL,3.0
NS,2023-04-24,0.5,H,43.578,-65.782,FUL,4.0
NS,2023-05-01,0.0,H,43.867,-65.425,FUL,47.0
NS,2023-05-01,38.9,H,43.775,-65.593,FUL,35.0
NS,2023-05-08,1.4,H,43.796,-65.357,FUL,31.0
NS,2023-05-14,54.4,H,43.714,-65.039,FUL,6.0
NS,2023-05-14,0.2,H,43.581,-65.615,FUL,27.0
NS,2023-05-27,23379.2,U,43.629,-65.583,FUL,19.0
NS,2023-05-29,0.5,H,43.8082,-65.2654,FUL,50.0
NS,2023-06-22,114.1,H,43.738,-65.287,FUL,41.0
NS,2023-05-29,0.5,H,43.808,-65.265,FUL,52.0
NS,2023-03-22,13.4,H,43.807,-65.869,FUL,21.0
NS,2023-03-22,0.9,H,43.866,-66.06,FUL,33.0
NS,2023-04-01,2.7,H,43.741,-65.827,FUL,22.0
NS,2023-04-01,9.0,H,43.803,-65.872,FUL,11.0
NS,2023-04-11,0.2,H,43.816,-65.929,FUL,1.0
NS,2023-04-14,0.8,H,43.811,-65.887,FUL,6.0
NS,2023-04-14,2.7,H,43.742,-65.848,FUL,0.0
NS,2023-04-15,2.8,H,43.803,-65.855,FUL,6.0
NS,2023-04-15,1.9,H,43.815,-65.885,FUL,7.0
NS,2023-04-23,1.9,H,43.941,-65.693,FUL,68.0
NS,2023-04-26,11.9,H,43.817,-65.817,FUL,29.0
NS,2023-05-01,9.4,H,43.868,-66.147,FUL,1.0
NS,2023-04-30,2.0,H,43.855,-66.146,FUL,4.0
NS,2023-04-26,1.2,H,43.801,-65.808,FUL,27.0
NS,2023-05-01,0.4,H,43.851,-66.128,FUL,4.0
NS,2023-05-07,0.1,H,44.018,-65.908,FUL,37.0
NS,2023-05-10,1.5,H,43.74,-65.808,FUL,24.0
NS,2023-05-10,2.1,H,43.861,-66.135,FUL,3.0
NS,2023-05-10,0.0,H,43.871,-65.963,FUL,21.0
