fire_id,lat,lon,date,hectares,STATION_NAME,PROV_STATE_TERR_CODE,LATITUDE,LONGITUDE,ELEVATION,distance,PROVINCE_CODE,HEATING_DEGREE_DAYS,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST_FLAG,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,LOCAL_DAY,LOCAL_MONTH,ID,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_SNOW,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,LOCAL_DATE,SPEED_MAX_GUST,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS,SNOW_ON_GROUND_FLAG,MEAN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,LOCAL_YEAR,TOTAL_RAIN,MIN_REL_HUMIDITY_FLAG,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION,SNOW_ON_GROUND,CLIMATE_IDENTIFIER
3083,53.6528,-123.1178,2003-07-16,0.3,ISLE PIERRE,BC,53.58,-123.14,624.8,8.221198361372048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3084,53.5459,-122.6687,2003-06-30,0.009,PRINCE GEORGE MIWORTH,BC,53.58,-122.56,610.0,8.113622206399254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3085,53.2385,-122.6457,2003-01-01,0.009,BALDY HUGHES,BC,53.37,-122.57,1128.1,15.45339028885609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,53.2483,-122.6613,2003-07-29,0.1,BALDY HUGHES,BC,53.37,-122.57,1128.1,14.82041895077019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,53.8789,-123.3979,2003-07-31,0.01,CHIEF LAKE,BC,54.06,-123.04,792.5,30.8593211506644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,53.892,-122.3183,2003-07-31,0.009,WILLOW RIVER,BC,54.0323,-122.2809,586.0,15.781420016092234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,53.264,-122.2992,2003-07-31,0.8,HIXON BCFS,BC,53.25,-122.35,586.7,3.718205383656645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,53.8785,-122.9615,2003-08-01,0.001,CHIEF LAKE,BC,54.06,-123.04,792.5,20.8116864097412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,53.3534,-122.6157,2003-07-31,0.3,BALDY HUGHES,BC,53.37,-122.57,1128.1,3.547871244053725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,54.7136,-122.783,2003-08-02,0.1,MCLEOD LAKE,BC,55.02,-123.02,704.1,37.2695926913428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,53.815,-123.426,2003-07-27,0.009,ISLE PIERRE,BC,53.58,-123.14,624.8,32.187160968175995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,53.7883,-123.2915,2003-07-31,0.1,ISLE PIERRE,BC,53.58,-123.14,624.8,25.20340692802757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,54.0482,-122.4808,2003-08-05,0.1,PRINCE GEORGE 15NW,BC,54.0311,-122.4409,762.0,3.2233722359633257,BC,2.7,,,,,5.0,8.0,1096458.2003.8.5,,8.0,0.0,15.3,,2003-08-05 00:00:00,,,,0.0,,,,22.5,T,,2003.0,0.0,,T,,0.0,0.0,1096458
3096,53.8092,-122.4905,2003-08-08,0.01,PRINCE GEORGE 15NW,BC,54.0311,-122.4409,762.0,24.87138665957561,BC,1.0,,,,,8.0,8.0,1096458.2003.8.8,,8.0,0.0,17.0,,2003-08-08 00:00:00,,,,0.0,,,,26.0,,,2003.0,0.6,,,,0.6,0.0,1096458
3097,54.2011,-122.4281,2003-08-09,0.04,SUMMIT LAKE BCFS,BC,54.17,-122.38,716.3,4.661197376980796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,54.0215,-122.4817,2003-08-23,0.2,PRINCE GEORGE 15NW,BC,54.0311,-122.4409,762.0,2.8689920827897946,BC,7.0,,,,,23.0,8.0,1096458.2003.8.23,,6.5,0.0,11.0,,2003-08-23 00:00:00,,,,0.0,,,,15.5,,,2003.0,0.2,,,,0.2,0.0,1096458
3099,54.0402,-122.7505,2003-08-25,0.4,CHIEF LAKE,BC,54.06,-123.04,792.5,19.014428868652587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,53.9022,-122.9558,2003-08-23,0.1,CHIEF LAKE,BC,54.06,-123.04,792.5,18.378516235492896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101,53.6526,-123.1245,2003-08-24,0.2,ISLE PIERRE,BC,53.58,-123.14,624.8,8.132124650805762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,53.8899,-123.998,2003-05-01,0.03,VANDERHOOF 2NE,BC,54.02,-124.0,676.7,14.45796873120049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,53.9845,-123.6071,2003-06-04,0.009,VANDERHOOF 2NE,BC,54.02,-124.0,676.7,25.9633551785455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3104,53.8792,-123.4775,2003-06-08,0.009,CHIEF LAKE,BC,54.06,-123.04,792.5,34.949492742363766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,53.9067,-123.7862,2003-07-11,0.5,VANDERHOOF 2NE,BC,54.02,-124.0,676.7,18.811754110729424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3106,54.253,-124.111,2003-08-07,0.02,FORT ST JAMES A,BC,54.25,-124.15,716.3,2.553828301178484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107,54.1769,-123.7544,2003-08-07,0.5,VANDERHOOF,BC,54.03,-124.0,637.9,22.85933564866568,BC,0.0,,,,,7.0,8.0,1098D90.2003.8.7,,10.0,0.0,18.5,,2003-08-07 00:00:00,,,,0.5,,,,27.0,,,2003.0,0.6,,,,0.6,0.0,1098D90
3108,53.9208,-123.6393,2003-07-16,0.001,VANDERHOOF 2NE,BC,54.02,-124.0,676.7,26.02663054838196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3109,54.5494,-124.407,2003-04-30,1.3,KALDER LAKE,BC,54.58,-124.15,969.3,16.903664939967744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,54.6363,-124.206,2003-05-05,4.0,KALDER LAKE,BC,54.58,-124.15,969.3,7.220229896851288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,54.4035,-124.221,2003-05-10,3.9,TACHIE 1SE,BC,54.38,-124.42,682.8,13.137750304396166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112,54.3656,-124.1536,2003-06-04,2.3,FORT ST JAMES AUTO,BC,54.2719057,-124.1708006,688.0,10.471309772205926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3113,54.39,-123.425,2003-07-02,0.009,CHIEF LAKE,BC,54.06,-123.04,792.5,44.388401288502415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114,54.4669,-123.7189,2003-07-03,0.05,KALDER LAKE,BC,54.58,-124.15,969.3,30.511889114140136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115,54.3878,-124.3543,2003-07-22,0.009,TACHIE 1SE,BC,54.38,-124.42,682.8,4.339154483612992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3116,55.1213,-123.1133,2003-07-25,0.01,MACKENZIE A,BC,55.1758,-123.08,690.1,6.4148788565606765,BC,1.9,,,,,25.0,7.0,1184790.2003.7.25,,6.3,,16.1,,2003-07-25 00:00:00,,,,0.0,,,,25.8,,,2003.0,,,,,0.5,,1184790
3117,53.6077,-122.6553,2002-04-26,4.0,PRINCE GEORGE MIWORTH,BC,53.58,-122.56,610.0,6.998625627189315,BC,14.7,,,,,26.0,4.0,1096465.2002.4.26,,-4.0,0.0,3.3,,2002-04-26 00:00:00,,,,0.0,,,,10.5,,,2002.0,0.0,,,,0.0,0.0,1096465
3118,53.4127,-122.5893,2002-05-01,18.0,BALDY HUGHES,BC,53.37,-122.57,1128.1,4.914391859810008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3119,53.6232,-122.6518,2002-05-09,0.1,PRINCE GEORGE MIWORTH,BC,53.58,-122.56,610.0,7.725899100358321,BC,11.7,,,,,9.0,5.0,1096465.2002.5.9,,-1.5,0.0,6.3,,2002-05-09 00:00:00,,,,0.0,,,,14.0,,,2002.0,0.0,,,,0.0,0.0,1096465
3120,53.2362,-122.6045,2002-05-12,0.009,BALDY HUGHES,BC,53.37,-122.57,1128.1,15.044010065969433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3121,53.8967,-122.955,2002-05-16,1.5,CHIEF LAKE,BC,54.06,-123.04,792.5,18.97789576204958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3122,53.2217,-122.4335,2002-02-02,0.4,STRATHNAVER,BC,53.22,-122.35,655.0,5.558814722386785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,54.3069,-122.6422,2002-06-01,0.009,SUMMIT LAKE BCFS,BC,54.17,-122.38,716.3,22.833955002167524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124,53.851,-123.4063,2002-06-15,10.0,CHIEF LAKE,BC,54.06,-123.04,792.5,33.36275897648529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125,53.3008,-122.4217,2002-07-08,0.1,HIXON,BC,53.3153001,-122.4158006,551.0,1.6582543518496264,BC,2.5,,,,,8.0,7.0,1093474.2002.7.8,,13.0,0.0,15.5,,2002-07-08 00:00:00,,,,0.0,,,,18.0,,,2002.0,2.8,,,,2.8,0.0,1093474
3126,53.8105,-122.5096,2002-08-02,0.25,PRINCE GEORGE 15NW,BC,54.0311,-122.4409,762.0,24.923053324807636,BC,7.7,,,,,2.0,8.0,1096458.2002.8.2,,6.5,0.0,10.3,,2002-08-02 00:00:00,,,,0.0,,,,14.0,,,2002.0,0.0,,,,0.0,0.0,1096458
3127,53.2545,-122.6702,2002-08-10,0.009,BALDY HUGHES,BC,53.37,-122.57,1128.1,14.456537320841882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,54.302,-122.6267,2002-08-13,0.01,SUMMIT LAKE BCFS,BC,54.17,-122.38,716.3,21.72282614191324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129,53.8675,-122.6477,2002-07-31,0.2,PRINCE GEORGE 15NW,BC,54.0311,-122.4409,762.0,22.65869572533303,BC,8.5,,,,,31.0,7.0,1096458.2002.7.31,,5.0,0.0,9.5,,2002-07-31 00:00:00,,,,0.0,,,,14.0,,,2002.0,0.4,,,,0.4,0.0,1096458
3130,53.9667,-122.9333,2002-08-17,0.01,CHIEF LAKE,BC,54.06,-123.04,792.5,12.49144323154932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3131,54.15,-124.2833,2002-04-25,1.0,FORT FRASER,BC,54.06,-124.33,701.0,10.453843129093393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,54.15,-124.2833,2002-04-30,0.3,FORT FRASER,BC,54.06,-124.33,701.0,10.453843129093393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3133,53.9466,-123.5849,2002-06-15,8.0,VANDERHOOF 2NE,BC,54.02,-124.0,676.7,28.324057901656182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134,54.0894,-123.5778,2002-06-15,0.3,VANDERHOOF,BC,54.03,-124.0,637.9,28.317592146867423,BC,0.0,,,,,15.0,6.0,1098D90.2002.6.15,,10.0,0.0,21.5,,2002-06-15 00:00:00,,,,3.5,,,,33.0,,,2002.0,0.0,,,,0.0,0.0,1098D90
3135,54.0918,-123.5832,2002-06-15,0.5,VANDERHOOF,BC,54.03,-124.0,637.9,28.03857143542856,BC,0.0,,,,,15.0,6.0,1098D90.2002.6.15,,10.0,0.0,21.5,,2002-06-15 00:00:00,,,,3.5,,,,33.0,,,2002.0,0.0,,,,0.0,0.0,1098D90
3136,53.78,-123.7667,2002-08-19,0.2,VANDERHOOF 2NE,BC,54.02,-124.0,676.7,30.73466647386718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,54.1722,-124.3047,2002-08-22,0.8,FORT FRASER,BC,54.06,-124.33,701.0,12.576669071421426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,54.4223,-124.2559,2002-04-29,2.0,TACHIE 1SE,BC,54.38,-124.42,682.8,11.609282961742707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3139,54.47,-124.2083,2002-05-01,1.0,KALDER LAKE,BC,54.58,-124.15,969.3,12.788929312314542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140,54.5712,-124.4612,2002-05-25,0.009,KALDER LAKE,BC,54.58,-124.15,969.3,20.06860577947564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141,54.4383,-124.12,2002-05-18,0.2,KALDER LAKE,BC,54.58,-124.15,969.3,15.864933334428684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3142,54.5495,-124.4092,2002-05-19,0.1,KALDER LAKE,BC,54.58,-124.15,969.3,17.040299790729005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,54.456,-123.3816,2002-06-15,3.0,CHIEF LAKE,BC,54.06,-123.04,792.5,49.27636963468744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,54.6629,-124.517,2002-06-29,0.2,KALDER LAKE,BC,54.58,-124.15,969.3,25.345730959960765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3145,54.4,-123.8057,2002-10-12,0.5,FORT ST JAMES AUTO,BC,54.2719057,-124.1708006,688.0,27.60726591108973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,55.0667,-123.0333,2002-08-13,0.009,MCLEOD LAKE,BC,55.02,-123.02,704.1,5.2581783738924734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3147,52.6372,-122.5032,2002-06-05,0.009,PUNTCHESAKUT LAKE,BC,52.593,-122.5719,915.0,6.753590046512691,BC,8.0,,,,,5.0,6.0,1086550.2002.6.5,,7.0,0.0,10.0,,2002-06-05 00:00:00,,,,0.0,,,,13.0,,,2002.0,4.5,,,,4.5,0.0,1086550
3148,52.5283,-122.4567,2002-06-10,0.5,PUNTCHESAKUT LAKE,BC,52.593,-122.5719,915.0,10.59520784303226,BC,,,,,,10.0,6.0,1086550.2002.6.10,N,,0.0,,,2002-06-10 00:00:00,,,M,,,M,M,,,,2002.0,0.0,,,M,0.0,0.0,1086550
3149,52.7922,-122.565,2002-06-15,0.009,PUNTCHESAKUT LAKE,BC,52.593,-122.5719,915.0,22.14100031873708,BC,0.0,,,,,15.0,6.0,1086550.2002.6.15,,14.0,0.0,20.0,,2002-06-15 00:00:00,,,,2.0,,,,26.0,,,2002.0,0.0,,,,0.0,0.0,1086550
3150,52.8688,-122.4217,2002-08-17,0.3,QUESNEL NAZKO ROAD,BC,53.01,-122.4,762.0,15.7580214436034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151,52.7576,-122.3435,2002-08-23,0.8,QUESNEL A,BC,52.59,-122.29,487.7,18.970231340697733,BC,0.0,,,,,23.0,8.0,1096630.2002.8.23,,10.0,0.0,21.0,,2002-08-23 00:00:00,,,,3.0,,,,32.0,,,2002.0,0.7,,,,0.7,0.0,1096630
3152,53.0222,-122.0612,2002-08-24,0.009,QUESNEL MOOSE HEIGHTS,BC,53.04,-122.3,711.7,16.080775219059834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3153,52.661,-122.5531,2002-08-26,0.3,PUNTCHESAKUT LAKE,BC,52.593,-122.5719,915.0,7.662175390421601,BC,1.5,,,,,26.0,8.0,1086550.2002.8.26,,7.0,0.0,16.5,,2002-08-26 00:00:00,,,,0.0,,,,26.0,,,2002.0,0.0,,,,0.0,0.0,1086550
3154,53.1084,-122.2933,2002-08-27,0.009,NAVER CREEK,BC,53.17,-122.29,667.5,6.848840738393212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3155,52.7592,-122.0918,2002-08-25,0.009,QUESNEL A,BC,52.59,-122.29,487.7,23.062417152490852,BC,0.0,,,,,25.0,8.0,1096630.2002.8.25,,13.3,0.0,20.0,,2002-08-25 00:00:00,,,,2.0,,,,26.7,,,2002.0,2.0,,,,2.0,0.0,1096630
3156,52.9483,-122.47,2001-04-12,4.0,QUESNEL NAZKO ROAD,BC,53.01,-122.4,762.0,8.303426925486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3157,52.9217,-122.4967,2001-04-16,0.4,QUESNEL NAZKO ROAD,BC,53.01,-122.4,762.0,11.754579707755529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3158,53.0,-122.5,2001-04-29,0.1,QUESNEL NAZKO ROAD,BC,53.01,-122.4,762.0,6.778608001505753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3159,53.075,-122.4217,2001-05-21,0.2,QUESNEL NAZKO ROAD,BC,53.01,-122.4,762.0,7.367194223896685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3160,52.975,-122.6333,2001-07-28,0.009,QUESNEL NAZKO ROAD,BC,53.01,-122.4,762.0,16.08243979430548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3161,52.6317,-122.5437,2001-08-17,0.009,PUNTCHESAKUT LAKE,BC,52.593,-122.5719,915.0,4.702697242934542,BC,,,,,,17.0,8.0,1086550.2001.8.17,N,,0.0,,,2001-08-17 00:00:00,,,,,,,,25.0,,,2001.0,7.5,,,,7.5,0.0,1086550
3162,53.1533,-122.4783,2001-09-03,0.009,STRATHNAVER,BC,53.22,-122.35,655.0,11.310338374614812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3163,53.2733,-122.826,2001-11-07,0.009,BALDY HUGHES,BC,53.37,-122.57,1128.1,20.10525232794562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3164,52.8046,-122.1193,2001-10-31,1.0,QUESNEL AIRPORT AUTO,BC,53.0136008,-122.3023007,545.3,26.264467488292645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3165,52.6883,-121.8917,2004-03-09,0.009,QUESNEL A,BC,52.59,-122.29,487.7,28.99541173661207,BC,14.4,,,,,9.0,3.0,1096630.2004.3.9,,1.1,0.0,3.6,,2004-03-09 00:00:00,,,,0.0,,,,6.1,,,2004.0,0.0,,,,0.0,5.0,1096630
3166,52.6882,-121.9242,2004-03-09,1.2,QUESNEL A,BC,52.59,-122.29,487.7,26.97344535819971,BC,14.4,,,,,9.0,3.0,1096630.2004.3.9,,1.1,0.0,3.6,,2004-03-09 00:00:00,,,,0.0,,,,6.1,,,2004.0,0.0,,,,0.0,5.0,1096630
3167,52.7235,-121.9257,2004-04-30,2.0,QUESNEL A,BC,52.59,-122.29,487.7,28.68971657365541,BC,6.2,,,,,30.0,4.0,1096630.2004.4.30,,-0.4,0.0,11.8,,2004-04-30 00:00:00,,,,0.0,,,,23.9,,,2004.0,0.0,,,,0.0,0.0,1096630
3168,53.2133,-122.664,2004-06-23,0.009,BALDY HUGHES,BC,53.37,-122.57,1128.1,18.49889048311952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3169,53.2733,-122.6067,2004-06-23,0.1,BALDY HUGHES,BC,53.37,-122.57,1128.1,11.018463338285052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170,53.1117,-122.16,2004-06-21,0.009,NAVER CREEK AHBAU,BC,53.15,-122.2,896.1,5.022645912217103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171,52.5677,-122.5778,2004-06-24,0.1,PUNTCHESAKUT LAKE,BC,52.593,-122.5719,915.0,2.8395524287366736,BC,0.0,,,,,24.0,6.0,1086550.2004.6.24,,12.5,0.0,20.3,,2004-06-24 00:00:00,,,,2.3,,,,28.0,,,2004.0,0.0,,,,0.0,0.0,1086550
3172,52.6906,-121.9195,2004-04-21,0.1,QUESNEL A,BC,52.59,-122.29,487.7,27.37080595336533,BC,7.2,,,,,21.0,4.0,1096630.2004.4.21,,1.8,0.0,10.8,,2004-04-21 00:00:00,,,,0.0,,,,19.7,,,2004.0,0.0,,,,0.0,0.0,1096630
3173,52.8115,-121.8779,2004-07-24,3.5,QUESNEL AIRPORT AUTO,BC,53.0136008,-122.3023007,545.3,36.2382260527381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3174,53.3322,-122.8954,2004-07-02,0.01,BALDY HUGHES,BC,53.37,-122.57,1128.1,21.98924009579564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3175,52.6679,-122.4899,2004-08-04,1.3,PUNTCHESAKUT LAKE,BC,52.593,-122.5719,915.0,9.993280450476426,BC,2.0,,,,,4.0,8.0,1086550.2004.8.4,,7.5,0.0,16.0,,2004-08-04 00:00:00,,,,0.0,,,,24.5,,,2004.0,0.0,,,,0.0,0.0,1086550
3176,52.9337,-122.0182,2004-08-14,0.5,QUESNEL AIRPORT AUTO,BC,53.0136008,-122.3023007,545.3,20.98252019014489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3177,52.976,-122.2223,2004-08-04,0.009,QUESNEL AIRPORT AUTO,BC,53.0136008,-122.3023007,545.3,6.788988476324776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3178,52.7294,-122.3964,2005-02-23,0.009,QUESNEL A,BC,52.59,-122.29,487.7,17.070398099786868,BC,15.7,,,,,23.0,2.0,1096630.2005.2.23,,-5.4,0.0,2.3,,2005-02-23 00:00:00,,,,0.0,,,,10.0,,,2005.0,0.0,,,,0.0,0.0,1096630
3179,53.9526,-123.9105,2005-04-21,0.009,VANDERHOOF 2NE,BC,54.02,-124.0,676.7,9.502368518339596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180,53.9131,-123.9695,2005-04-24,3.0,VANDERHOOF 2NE,BC,54.02,-124.0,676.7,12.04542893517486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3181,54.0462,-123.7741,2005-04-26,1.0,VANDERHOOF,BC,54.03,-124.0,637.9,14.851267289204143,BC,5.0,,,,,26.0,4.0,1098D90.2005.4.26,,6.0,0.0,13.0,,2005-04-26 00:00:00,,,,0.0,,,,20.0,,,2005.0,0.0,,,,0.0,0.0,1098D90
3182,53.8879,-123.5528,2005-04-28,0.2,VANDERHOOF 2NE,BC,54.02,-124.0,676.7,32.72006893969387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3183,53.8921,-123.477,2005-05-01,0.009,CHIEF LAKE,BC,54.06,-123.04,792.5,34.114501547174754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3184,53.8926,-123.5226,2005-05-17,0.009,VANDERHOOF 2NE,BC,54.02,-124.0,676.7,34.275719102258066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3185,53.6414,-123.6902,2005-05-28,20.0,MAPES,BC,53.53,-123.53,784.9,16.27652739401342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3186,53.9425,-123.5713,2005-05-28,1.0,VANDERHOOF 2NE,BC,54.02,-124.0,676.7,29.308161136693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187,54.0949,-123.6939,2005-05-28,0.009,VANDERHOOF,BC,54.03,-124.0,637.9,21.226477168977866,BC,0.0,,,,,28.0,5.0,1098D90.2005.5.28,,7.0,0.0,19.5,,2005-05-28 00:00:00,,,,1.5,,,,32.0,,,2005.0,0.0,,,,0.0,0.0,1098D90
3188,54.0992,-123.7218,2005-05-28,0.009,VANDERHOOF,BC,54.03,-124.0,637.9,19.70553198611421,BC,0.0,,,,,28.0,5.0,1098D90.2005.5.28,,7.0,0.0,19.5,,2005-05-28 00:00:00,,,,1.5,,,,32.0,,,2005.0,0.0,,,,0.0,0.0,1098D90
3189,54.0575,-123.6136,2005-05-28,0.5,VANDERHOOF,BC,54.03,-124.0,637.9,25.396722885896494,BC,0.0,,,,,28.0,5.0,1098D90.2005.5.28,,7.0,0.0,19.5,,2005-05-28 00:00:00,,,,1.5,,,,32.0,,,2005.0,0.0,,,,0.0,0.0,1098D90
3190,53.9935,-123.5818,2005-05-29,517.0,VANDERHOOF 2NE,BC,54.02,-124.0,676.7,27.469694218158256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3191,54.0813,-123.6838,2005-05-28,0.3,VANDERHOOF,BC,54.03,-124.0,637.9,21.399122874969084,BC,0.0,,,,,28.0,5.0,1098D90.2005.5.28,,7.0,0.0,19.5,,2005-05-28 00:00:00,,,,1.5,,,,32.0,,,2005.0,0.0,,,,0.0,0.0,1098D90
3192,54.1091,-123.9991,2005-06-09,0.009,VANDERHOOF,BC,54.03,-124.0,637.9,8.790192391768924,BC,0.0,,,,,9.0,6.0,1098D90.2005.6.9,,12.0,0.0,18.0,,2005-06-09 00:00:00,,,,0.0,,,,24.0,,,2005.0,3.8,,,,3.8,0.0,1098D90
3193,53.9001,-123.5937,2005-06-17,0.009,VANDERHOOF 2NE,BC,54.02,-124.0,676.7,29.718196203087253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3194,54.3767,-128.5292,2002-05-09,0.009,ROSSWOOD,BC,54.47,-128.46,146.3,11.29205759447789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3195,54.9333,-129.575,2002-06-20,3.5,MILL BAY 1 SOUTHWEST,BC,55.0,-129.45,3.0,10.886802231153768,BC,,,,,,20.0,6.0,1015136.2002.6.20,,,0.0,,,2002-06-20 00:00:00,,,,,,,,,,,2002.0,0.0,,,,0.0,0.0,1015136
3196,54.0391,-128.4445,2002-06-27,0.06,KITIMAT HATCHERY,BC,54.03,-128.41,12.8,2.468250563047416,BC,5.0,,,,,27.0,6.0,106D289.2002.6.27,,8.5,0.0,13.0,,2002-06-27 00:00:00,,,,0.0,,,,17.5,,,2002.0,0.0,,,,0.0,0.0,106D289
3197,55.1333,-129.35,2002-07-23,0.1,KITSAULT MINESITE,BC,55.26,-129.28,620.9,14.762983744197289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3198,52.3817,-126.0955,2002-07-23,0.009,FIRVALE,BC,52.27,-126.18,121.9,13.675151201515432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3199,52.5947,-126.3832,2004-06-20,1.0,FIRVALE,BC,52.27,-126.18,121.9,38.61956730139463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200,54.3828,-128.5347,2005-06-10,0.009,ROSSWOOD,BC,54.47,-128.46,146.3,10.826753317384206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3201,54.0856,-128.6803,2005-06-15,1.5,KITIMAT HATCHERY,BC,54.03,-128.41,12.8,18.682102361739062,BC,4.0,,,,,15.0,6.0,106D289.2005.6.15,,9.0,0.0,14.0,,2005-06-15 00:00:00,,,,0.0,,,,19.0,,,2005.0,0.0,,,,0.0,0.0,106D289
