agency,lat,lon,date,hectares,cause,response_type,biome,elevation
BC,49.155,-119.599,1952-10-03,2.0,H, ,Montane Cordillera,456.0
BC,49.213,-119.554,1952-08-25,1.2,H, ,Montane Cordillera,299.0
BC,49.242,-119.554,1952-05-28,0.1,L, ,Montane Cordillera,422.0
BC,49.213,-119.599,1952-05-09,0.1,H, ,Montane Cordillera,626.0
BC,49.039,-119.51,1952-07-11,40.4,H, ,Montane Cordillera,484.0
BC,49.155,-119.483,1952-08-07,0.6,L, ,Montane Cordillera,755.0
BC,49.068,-119.438,1952-08-10,0.1,L, ,Montane Cordillera,1001.0
BC,49.347,-119.688,1952-08-10,0.2,L, ,Montane Cordillera,1200.0
BC,49.126,-119.554,1952-08-10,80.9,L, ,Montane Cordillera,379.0
BC,49.184,-119.554,1952-10-05,0.1,H, ,Montane Cordillera,319.0
BC,49.184,-119.554,1952-10-05,0.1,H, ,Montane Cordillera,319.0
BC,49.184,-119.554,1952-10-12,0.1,H, ,Montane Cordillera,319.0
BC,49.068,-121.76,1950-06-02,0.1,H, ,Pacific Maritime,375.0
BC,49.068,-121.76,1951-07-10,0.1,H, ,Pacific Maritime,375.0
BC,49.097,-121.849,1951-08-15,0.1,H, ,Pacific Maritime,356.0
BC,49.097,-121.849,1952-08-02,0.1,H, ,Pacific Maritime,356.0
BC,49.097,-121.644,1952-10-03,0.1,H, ,Pacific Maritime,357.0
BC,49.01,-118.983,1950-06-12,0.1,L, ,Montane Cordillera,1184.0
BC,49.068,-118.483,1950-07-18,0.1,L, ,Montane Cordillera,863.0
BC,49.039,-118.644,1950-07-04,0.1,L, ,Montane Cordillera,1268.0
BC,49.01,-118.304,1950-07-06,0.1,H, ,Montane Cordillera,526.0
BC,49.01,-118.188,1950-07-14,0.1,H, ,Montane Cordillera,553.0
BC,49.068,-119.01,1950-07-23,0.1,H, ,Montane Cordillera,705.0
BC,49.039,-118.599,1950-07-05,0.1,L, ,Montane Cordillera,1218.0
BC,49.01,-118.894,1950-08-22,1.6,L, ,Montane Cordillera,729.0
BC,49.068,-118.483,1950-05-09,0.1,H, ,Montane Cordillera,863.0
BC,49.039,-118.233,1950-06-05,0.1,H, ,Montane Cordillera,688.0
BC,49.01,-118.349,1950-06-12,0.1,L, ,Montane Cordillera,499.0
BC,49.01,-118.349,1950-06-12,0.1,L, ,Montane Cordillera,499.0
BC,49.01,-118.76,1950-09-10,2.0,H, ,Montane Cordillera,687.0
BC,49.039,-118.483,1950-09-07,0.1,H, ,Montane Cordillera,557.0
BC,49.01,-118.804,1950-09-23,0.1,H, ,Montane Cordillera,575.0
BC,49.01,-118.894,1950-09-14,0.1,H, ,Montane Cordillera,729.0
BC,49.01,-118.304,1950-09-21,0.1,H, ,Montane Cordillera,526.0
BC,49.039,-118.733,1951-08-02,0.1,H, ,Montane Cordillera,853.0
BC,49.01,-118.349,1951-08-11,0.1,L, ,Montane Cordillera,499.0
BC,49.01,-118.76,1951-08-19,0.1,H, ,Montane Cordillera,687.0
BC,49.01,-119.01,1951-08-10,0.1,L, ,Montane Cordillera,787.0
BC,49.068,-118.894,1951-08-11,0.1,L, ,Montane Cordillera,1044.0
BC,49.01,-118.394,1951-08-14,0.1,H, ,Montane Cordillera,505.0
BC,49.01,-118.349,1951-04-15,0.1,H, ,Montane Cordillera,499.0
BC,49.068,-119.01,1951-04-15,0.8,H, ,Montane Cordillera,705.0
BC,49.039,-118.233,1951-05-24,0.1,L, ,Montane Cordillera,688.0
BC,49.01,-118.554,1951-06-03,0.1,L, ,Montane Cordillera,831.0
BC,49.068,-118.938,1951-07-03,0.1,L, ,Montane Cordillera,890.0
BC,49.01,-119.26,1952-10-01,2.0,H, ,Montane Cordillera,1067.0
BC,49.068,-119.01,1952-08-03,0.1,H, ,Montane Cordillera,705.0
BC,49.01,-118.76,1952-08-11,0.3,H, ,Montane Cordillera,687.0
BC,49.068,-118.983,1952-08-09,0.1,L, ,Montane Cordillera,782.0
BC,49.068,-119.01,1952-08-09,0.1,L, ,Montane Cordillera,705.0
BC,49.01,-118.233,1952-08-26,0.1,H, ,Montane Cordillera,523.0
BC,49.01,-118.76,1952-09-01,1.2,H, ,Montane Cordillera,687.0
BC,49.01,-118.438,1952-10-01,0.6,H, ,Montane Cordillera,525.0
BC,49.039,-118.76,1952-10-04,54.6,H, ,Montane Cordillera,980.0
BC,49.01,-118.233,1952-10-13,0.1,H, ,Montane Cordillera,523.0
BC,49.039,-119.144,1952-10-14,0.1,H, ,Montane Cordillera,1031.0
BC,49.068,-119.01,1952-05-07,0.1,H, ,Montane Cordillera,705.0
BC,49.068,-118.983,1952-05-13,0.1,L, ,Montane Cordillera,782.0
BC,49.01,-118.733,1952-05-28,0.1,L, ,Montane Cordillera,780.0
BC,49.039,-119.054,1952-06-27,0.1,L, ,Montane Cordillera,799.0
BC,49.039,-118.483,1952-07-11,0.1,H, ,Montane Cordillera,557.0
BC,49.039,-118.733,1952-07-16,0.1,H, ,Montane Cordillera,853.0
BC,59.847,-128.478,1953-07-07,566.5,L, ,Boreal Cordillera,756.0
BC,59.876,-128.308,1953-07-07,1.2,H, ,Boreal Cordillera,572.0
BC,59.684,-127.172,1954-08-02,1.2,H, ,Boreal Cordillera,494.0
BC,59.992,-127.865,1954-09-05,0.1,H, ,Boreal Cordillera,554.0
BC,59.655,-126.922,1958-04-28,8.0,H, ,Boreal Cordillera,489.0
BC,59.905,-128.365,1958-05-27,18562.9,H, ,Boreal Cordillera,573.0
BC,59.934,-129.115,1958-06-18,2.0,H, ,Boreal Cordillera,822.0
BC,59.626,-128.922,1958-07-08,13467.9,L, ,Boreal Cordillera,884.0
BC,59.905,-128.228,1958-07-30,0.8,H, ,Boreal Cordillera,591.0
BC,59.905,-128.228,1958-08-12,0.1,H, ,Boreal Cordillera,591.0
BC,58.963,-131.673,1954-08-16,0.1,L, ,Boreal Cordillera,913.0
BC,59.992,-133.558,1958-07-15,4653.8,H, ,Boreal Cordillera,1002.0
BC,59.905,-131.865,1958-05-30,4402.9,H, ,Boreal Cordillera,787.0
BC,59.934,-131.922,1958-07-07,1035.9,L, ,Boreal Cordillera,872.0
BC,59.434,-126.058,1958-04-30,12.5,H, ,Boreal Cordillera,718.0
BC,59.789,-123.808,1954-03-01,991.4,H, ,Taiga Plain,366.0
BC,57.568,-122.925,1953-06-09,6.0,H, ,Taiga Plain,1116.0
BC,58.01,-122.312,1954-06-01,0.1,L, ,Taiga Plain,691.0
BC,58.242,-123.729,1954-03-01,38.4,H, ,Taiga Plain,1075.0
BC,57.934,-123.012,1958-04-30,2104.3,H, ,Taiga Plain,635.0
BC,57.789,-122.871,1958-05-25,0.2,H, ,Taiga Plain,793.0
BC,58.655,-123.979,1958-05-25,230.6,H, ,Taiga Plain,641.0
BC,57.905,-122.979,1958-07-26,8158.399999999999,L, ,Taiga Plain,673.0
BC,58.568,-123.729,1958-06-30,14682.0,H, ,Taiga Plain,723.0
BC,58.655,-123.562,1958-08-19,0.8,L, ,Taiga Plain,445.0
BC,58.655,-123.729,1958-08-19,0.1,H, ,Taiga Plain,612.0
BC,59.713,-133.752,1954-08-18,1.4,H, ,Boreal Cordillera,759.0
BC,59.568,-133.558,1954-08-19,0.4,H, ,Boreal Cordillera,891.0
BC,59.789,-134.308,1954-09-03,1.2,H, ,Boreal Cordillera,768.0
BC,59.126,-133.672,1954-09-04,4.0,H, ,Boreal Cordillera,1117.0
BC,59.626,-132.808,1958-05-02,0.1,H, ,Boreal Cordillera,882.0
BC,59.539,-133.672,1958-04-24,0.1,H, ,Boreal Cordillera,668.0
BC,59.992,-134.672,1958-05-25,141.6,H, ,Boreal Cordillera,798.0
BC,59.684,-133.728,1958-07-06,0.8,H, ,Boreal Cordillera,753.0
BC,59.963,-133.615,1959-04-01,3205.1,H, ,Boreal Cordillera,1071.0
BC,59.26,-134.558,1958-09-09,0.1,H, ,Boreal Cordillera,1403.0
BC,59.463,-129.922,1958-07-13,4920.9,L, ,Boreal Cordillera,1174.0
BC,59.876,-131.365,1959-05-14,2.8,H, ,Boreal Cordillera,858.0
BC,58.289,-121.173,1953-08-01,2.4,L, ,Taiga Plain,430.0
BC,58.789,-122.729,1953-08-01,0.1,H, ,Taiga Plain,394.0
BC,58.434,-120.812,1954-06-04,14.1,H, ,Taiga Plain,396.0
BC,58.597,-120.479,1954-07-07,10.9,L, ,Taiga Plain,368.0
BC,58.289,-121.979,1958-04-13,1.6,H, ,Taiga Plain,482.0
BC,58.347,-120.923,1958-05-06,1.2,H, ,Taiga Plain,379.0
BC,58.742,-120.423,1958-05-13,1553.9,H, ,Taiga Plain,353.0
BC,58.463,-121.868,1958-05-19,33151.801,H, ,Taiga Plain,438.0
BC,58.492,-122.507,1958-05-19,40.4,H, ,Taiga Plain,512.0
BC,58.684,-122.673,1958-05-19,1.2,H, ,Taiga Plain,334.0
BC,58.713,-122.562,1958-05-25,2460.4,H, ,Taiga Plain,395.0
BC,58.818,-122.618,1958-06-04,0.1,H, ,Taiga Plain,305.0
BC,58.539,-122.507,1958-06-16,0.2,H, ,Taiga Plain,468.0
BC,58.76,-122.729,1958-06-22,0.8,H, ,Taiga Plain,301.0
BC,58.818,-122.618,1958-07-01,0.1,H, ,Taiga Plain,305.0
BC,58.818,-122.562,1958-06-30,0.2,H, ,Taiga Plain,292.0
BC,59.068,-122.365,1958-06-30,16.1,H, ,Taiga Plain,376.0
BC,58.742,-122.868,1958-07-27,1.2,H, ,Taiga Plain,303.0
BC,58.568,-123.062,1958-07-28,4.0,L, ,Taiga Plain,509.0
BC,58.626,-122.618,1958-08-19,2.8,H, ,Taiga Plain,436.0
BC,58.713,-120.479,1958-08-01,0.8,H, ,Taiga Plain,353.0
BC,58.155,-121.618,1958-08-01,8.0,H, ,Taiga Plain,416.0
BC,58.155,-121.618,1958-08-25,129.4,H, ,Taiga Plain,416.0
BC,58.405,-121.229,1958-08-01,14892.4,L, ,Taiga Plain,452.0
BC,58.097,-121.562,1958-08-01,388.4,H, ,Taiga Plain,426.0
BC,59.539,-136.502,1954-08-27,0.1,H, ,Boreal Cordillera,504.0
BC,58.847,-128.423,1958-08-29,0.2,L, ,Boreal Cordillera,1929.0
BC,56.76,-124.98,1958-05-12,12.9,H, ,Boreal Cordillera,672.0
BC,57.539,-126.121,1958-05-24,0.1,H, ,Boreal Cordillera,912.0
BC,56.742,-125.124,1958-05-23,22014.9,L, ,Boreal Cordillera,1123.0
BC,57.213,-125.425,1958-06-04,1.6,L, ,Boreal Cordillera,778.0
BC,56.789,-124.927,1958-05-18,0.1,H, ,Boreal Cordillera,736.0
BC,56.934,-126.57,1958-05-28,9323.9,H, ,Boreal Cordillera,1272.0
BC,59.318,-129.115,1958-07-03,7769.899999999999,L, ,Boreal Cordillera,999.0
BC,57.434,-126.066,1958-09-01,1667.3,L, ,Boreal Cordillera,944.0
BC,57.155,-132.012,1958-09-03,0.1,H, ,Pacific Maritime,958.0
BC,57.068,-132.066,1958-09-05,0.1,H, ,Pacific Maritime,1641.0
BC,59.01,-127.365,1958-05-22,285935.094,H, ,Boreal Cordillera,606.0
BC,57.213,-123.229,1958-05-25,4143.9,L, ,Boreal Cordillera,1208.0
BC,57.01,-123.012,1958-05-25,2136.7,L, ,Boreal Cordillera,1032.0
BC,57.963,-123.729,1958-08-01,121.4,L, ,Boreal Cordillera,1560.0
BC,59.155,-133.558,1954-08-16,0.4,L, ,Boreal Cordillera,735.0
BC,58.655,-130.007,1958-05-22,17736.1,H, ,Boreal Cordillera,881.0
BC,58.097,-130.312,1958-06-04,12431.9,L, ,Boreal Cordillera,1041.0
BC,58.76,-130.062,1958-06-04,5842.8,H, ,Boreal Cordillera,1227.0
BC,58.713,-129.729,1958-06-01,68.7,L, ,Boreal Cordillera,1072.0
BC,57.963,-131.229,1958-07-05,0.6,L, ,Boreal Cordillera,1135.0
BC,58.126,-130.923,1958-07-05,20222.5,L, ,Boreal Cordillera,992.0
BC,57.905,-130.371,1958-07-06,2.8,L, ,Boreal Cordillera,862.0
BC,58.039,-131.368,1958-07-05,8702.3,L, ,Boreal Cordillera,1211.0
BC,57.905,-130.425,1958-07-08,0.1,H, ,Boreal Cordillera,1356.0
BC,57.963,-130.316,1958-07-05,580.3,L, ,Boreal Cordillera,954.0
BC,58.347,-130.618,1958-06-01,27308.6,L, ,Boreal Cordillera,793.0
BC,57.905,-131.175,1958-08-09,0.1,H, ,Boreal Cordillera,289.0
BC,57.963,-131.229,1958-08-28,0.1,H, ,Boreal Cordillera,1135.0
BC,57.905,-131.175,1958-09-25,0.1,H, ,Boreal Cordillera,289.0
BC,58.213,-130.618,1959-03-01,1.6,H, ,Boreal Cordillera,645.0
BC,57.51,-130.316,1958-07-04,55.0,L, ,Boreal Cordillera,1205.0
BC,57.242,-127.121,1958-05-28,1926.3,L, ,Boreal Cordillera,1598.0
BC,57.039,-126.925,1958-07-09,4661.9,L, ,Boreal Cordillera,1221.0
BC,57.155,-130.316,1958-07-06,0.1,L, ,Boreal Cordillera,443.0
BC,57.184,-124.871,1958-05-23,2929.9,L, ,Boreal Cordillera,1058.0
BC,57.568,-125.729,1958-05-28,2800.4,L, ,Boreal Cordillera,912.0
BC,57.655,-125.316,1958-05-28,1926.3,L, ,Boreal Cordillera,1038.0
BC,57.934,-120.229,1953-08-18,0.1,L, ,Boreal PLain,665.0
BC,56.847,-120.48,1954-07-07,14.1,L, ,Boreal PLain,718.0
BC,56.347,-120.374,1958-07-22,121.4,H, ,Boreal PLain,781.0
BC,56.347,-120.374,1958-07-01,0.1,H, ,Boreal PLain,781.0
BC,55.934,-128.48,1954-06-06,0.1,L, ,Montane Cordillera,1058.0
BC,55.684,-128.075,1958-07-07,129.4,L, ,Montane Cordillera,802.0
BC,56.155,-128.624,1958-07-06,12100.5,L, ,Montane Cordillera,1372.0
BC,55.684,-128.273,1958-07-06,2019.3,L, ,Montane Cordillera,557.0
BC,56.51,-128.427,1958-07-08,994.7,L, ,Montane Cordillera,895.0
BC,57.097,-129.121,1958-07-08,631.3,L, ,Montane Cordillera,1556.0
BC,57.126,-129.566,1958-07-07,911.7,L, ,Montane Cordillera,1204.0
BC,57.039,-130.229,1958-07-07,5842.8,L, ,Montane Cordillera,1128.0
BC,56.963,-130.177,1958-07-07,64.7,L, ,Montane Cordillera,939.0
BC,57.126,-130.316,1958-07-06,31658.6,L, ,Montane Cordillera,665.0
BC,56.568,-128.927,1958-07-09,2030.7,L, ,Montane Cordillera,1396.0
BC,56.626,-129.124,1958-07-09,11810.3,L, ,Montane Cordillera,1017.0
BC,56.626,-129.124,1958-07-09,0.1,L, ,Montane Cordillera,1017.0
BC,56.626,-129.124,1958-07-09,0.1,L, ,Montane Cordillera,1017.0
BC,56.626,-129.124,1958-07-09,0.1,L, ,Montane Cordillera,1017.0
BC,56.626,-129.124,1958-07-09,0.1,L, ,Montane Cordillera,1017.0
BC,56.626,-129.124,1958-07-09,0.1,L, ,Montane Cordillera,1017.0
BC,56.492,-128.32,1958-07-08,82.9,L, ,Montane Cordillera,733.0
BC,56.568,-120.98,1953-06-12,52.6,H, ,Boreal PLain,788.0
BC,56.568,-121.267,1954-03-06,0.1,H, ,Boreal PLain,836.0
BC,56.434,-121.267,1954-05-06,20.2,H, ,Boreal PLain,729.0
BC,56.568,-121.57,1954-05-20,34.3,H, ,Boreal PLain,826.0
BC,56.492,-121.124,1954-05-23,80.9,H, ,Boreal PLain,757.0
BC,56.818,-122.23,1954-05-22,153.7,H, ,Boreal PLain,988.0
BC,56.626,-121.767,1954-05-23,60.7,H, ,Boreal PLain,762.0
BC,56.597,-122.427,1954-06-01,54.6,H, ,Boreal PLain,715.0
BC,56.655,-121.267,1954-06-04,6.0,H, ,Boreal PLain,716.0
BC,56.347,-121.07,1954-06-04,0.1,H, ,Boreal PLain,807.0
BC,56.434,-121.427,1954-06-10,70.8,H, ,Boreal PLain,749.0
BC,56.626,-121.82,1954-03-03,0.1,H, ,Boreal PLain,720.0
BC,56.318,-121.23,1954-05-23,40.4,H, ,Boreal PLain,662.0
BC,56.347,-121.017,1954-06-08,89.0,H, ,Boreal PLain,693.0
BC,56.434,-121.767,1954-05-23,133.5,H, ,Boreal PLain,679.0
BC,56.318,-121.017,1958-05-08,1.2,H, ,Boreal PLain,809.0
BC,56.963,-121.427,1958-05-13,0.1,H, ,Boreal PLain,846.0
BC,56.789,-121.07,1958-05-14,80.9,H, ,Boreal PLain,695.0
BC,56.376,-121.32,1958-05-18,121.4,H, ,Boreal PLain,723.0
BC,56.789,-121.767,1958-05-19,16.1,H, ,Boreal PLain,848.0
BC,56.905,-122.73,1958-05-18,546.3,H, ,Boreal PLain,974.0
BC,56.818,-122.677,1958-05-22,242.8,H, ,Boreal PLain,1002.0
BC,56.818,-121.427,1958-06-05,356.1,H, ,Boreal PLain,713.0
BC,56.742,-121.874,1958-07-01,2.4,H, ,Boreal PLain,923.0
BC,56.847,-121.017,1958-07-27,24281.1,H, ,Boreal PLain,713.0
BC,56.684,-122.57,1958-08-17,0.1,H, ,Boreal PLain,803.0
BC,56.684,-122.57,1958-08-14,0.1,H, ,Boreal PLain,803.0
BC,56.347,-121.23,1958-08-17,32.3,H, ,Boreal PLain,714.0
BC,56.568,-128.267,1958-07-08,1616.3,L, ,Montane Cordillera,1386.0
BC,56.597,-128.177,1958-07-08,1533.7,L, ,Montane Cordillera,1210.0
BC,56.492,-124.07,1958-05-20,938.8,H, ,Montane Cordillera,1639.0
BC,56.539,-123.927,1958-06-20,1003.6,L, ,Montane Cordillera,900.0
BC,56.097,-122.73,1958-05-25,1651.1,H, ,Montane Cordillera,672.0
BC,55.818,-122.325,1958-07-29,64.7,L, ,Montane Cordillera,991.0
BC,55.905,-120.876,1954-05-19,74.79999999999998,H, ,Boreal PLain,864.0
BC,55.818,-121.523,1954-05-19,0.8,H, ,Boreal PLain,783.0
BC,55.713,-121.178,1954-05-24,117.3,H, ,Boreal PLain,556.0
BC,56.126,-120.82,1954-05-24,0.4,H, ,Boreal PLain,563.0
BC,56.289,-121.267,1954-05-21,303.5,H, ,Boreal PLain,521.0
BC,55.789,-121.48,1958-04-30,72.0,H, ,Boreal PLain,745.0
BC,55.905,-121.48,1958-04-30,56.2,H, ,Boreal PLain,877.0
BC,55.818,-121.876,1958-04-30,78.9,H, ,Boreal PLain,697.0
BC,55.818,-121.428,1958-04-28,550.3,H, ,Boreal PLain,811.0
BC,55.905,-121.428,1958-05-04,4.0,H, ,Boreal PLain,706.0
BC,55.789,-121.428,1958-05-03,68.7,H, ,Boreal PLain,895.0
BC,55.992,-121.376,1958-05-04,24.2,H, ,Boreal PLain,701.0
BC,55.684,-121.575,1958-05-13,0.1,H, ,Boreal PLain,788.0
BC,55.713,-121.575,1958-05-13,8.9,H, ,Boreal PLain,628.0
BC,55.847,-121.73,1958-05-14,80.9,H, ,Boreal PLain,961.0
BC,55.847,-121.428,1958-05-15,23.4,H, ,Boreal PLain,718.0
BC,56.068,-121.48,1958-05-15,14.5,H, ,Boreal PLain,694.0
BC,55.626,-120.98,1958-05-14,307.5,H, ,Boreal PLain,792.0
BC,55.847,-121.678,1958-05-15,137.5,H, ,Boreal PLain,947.0
BC,56.097,-122.07,1958-05-26,283.2,H, ,Boreal PLain,739.0
BC,56.039,-121.374,1958-07-31,0.6,H, ,Boreal PLain,701.0
BC,55.789,-121.523,1958-07-30,0.1,H, ,Boreal PLain,820.0
BC,55.818,-121.575,1958-10-15,0.1,L, ,Boreal PLain,892.0
BC,55.684,-121.678,1958-08-06,0.1,H, ,Boreal PLain,648.0
BC,55.905,-121.273,1958-08-12,12.1,H, ,Boreal PLain,525.0
BC,55.963,-121.178,1958-08-16,0.2,H, ,Boreal PLain,927.0
BC,55.684,-121.678,1958-08-09,0.1,H, ,Boreal PLain,648.0
BC,55.684,-121.626,1958-08-09,0.1,H, ,Boreal PLain,598.0
BC,55.713,-121.626,1958-08-17,8.9,H, ,Boreal PLain,731.0
BC,56.097,-120.32,1958-08-28,2.0,H, ,Boreal PLain,402.0
BC,55.818,-123.73,1953-07-13,0.1,L, ,Montane Cordillera,672.0
BC,55.26,-123.178,1953-08-24,0.1,H, ,Montane Cordillera,672.0
BC,56.568,-124.57,1958-05-01,4815.7,H, ,Montane Cordillera,672.0
BC,55.539,-123.523,1958-07-13,1.2,L, ,Montane Cordillera,836.0
BC,55.818,-123.73,1958-07-22,1.0,L, ,Montane Cordillera,672.0
BC,55.847,-123.773,1958-08-23,0.4,L, ,Montane Cordillera,672.0
BC,55.789,-125.23,1958-05-28,101.1,H, ,Montane Cordillera,838.0
BC,55.847,-125.626,1958-06-05,21.0,L, ,Montane Cordillera,810.0
BC,56.318,-124.677,1958-06-05,68.7,L, ,Montane Cordillera,1400.0
BC,55.934,-124.523,1957-12-31,0.1,H, ,Montane Cordillera,954.0
BC,55.818,-124.98,1958-06-28,1329.3,L, ,Montane Cordillera,853.0
BC,55.376,-127.678,1954-05-08,25.8,H, ,Pacific Maritime,277.0
BC,55.405,-129.023,1958-06-02,1.6,L, ,Pacific Maritime,97.0
BC,55.347,-127.678,1958-07-05,1.2,H, ,Pacific Maritime,241.0
BC,55.492,-127.678,1958-07-06,6.0,L, ,Pacific Maritime,498.0
BC,55.789,-128.928,1958-07-07,2.4,L, ,Pacific Maritime,278.0
BC,55.539,-128.98,1958-07-07,2.4,L, ,Pacific Maritime,248.0
BC,55.405,-128.928,1958-07-07,1.0,L, ,Pacific Maritime,452.0
BC,55.492,-128.825,1958-07-06,1659.2,L, ,Pacific Maritime,268.0
BC,55.626,-127.773,1958-07-07,38.0,L, ,Pacific Maritime,496.0
BC,55.568,-128.428,1958-07-13,2387.6,L, ,Pacific Maritime,475.0
BC,56.126,-129.177,1958-07-08,704.5,L, ,Pacific Maritime,336.0
BC,55.626,-128.273,1958-07-07,324.5,L, ,Pacific Maritime,755.0
BC,56.126,-128.767,1958-07-06,16.1,L, ,Pacific Maritime,477.0
BC,55.434,-127.73,1959-04-22,3.6,H, ,Pacific Maritime,292.0
BC,55.568,-127.928,1959-08-12,0.1,H, ,Pacific Maritime,365.0
BC,55.539,-127.626,1954-06-02,0.2,H, ,Montane Cordillera,1154.0
BC,54.963,-127.231,1958-05-05,0.1,H, ,Montane Cordillera,606.0
BC,55.492,-127.626,1958-06-09,0.1,H, ,Pacific Maritime,392.0
BC,55.405,-127.575,1958-07-06,0.1,L, ,Pacific Maritime,547.0
BC,55.905,-127.876,1958-07-07,138.4,L, ,Montane Cordillera,401.0
BC,55.318,-127.48,1958-07-12,5.2,L, ,Montane Cordillera,876.0
BC,55.76,-127.98,1958-07-07,139.2,L, ,Montane Cordillera,514.0
BC,55.068,-127.23,1958-07-06,64.7,L, ,Montane Cordillera,1079.0
BC,55.626,-126.075,1958-05-28,3.2,H, ,Montane Cordillera,754.0
BC,55.76,-126.428,1958-07-01,4694.3,L, ,Montane Cordillera,843.0
BC,55.51,-126.126,1958-07-28,0.2,L, ,Montane Cordillera,797.0
BC,55.568,-125.428,1958-07-30,25.0,L, ,Montane Cordillera,1602.0
BC,55.434,-129.075,1958-07-27,1.2,L, ,Pacific Maritime,719.0
BC,55.434,-129.523,1958-07-29,0.1,H, ,Pacific Maritime,156.0
BC,55.539,-122.428,1958-05-01,0.1,H, ,Montane Cordillera,1120.0
BC,55.539,-121.626,1958-04-26,129.4,H, ,Montane Cordillera,575.0
BC,55.597,-121.928,1958-04-30,72.79999999999998,H, ,Montane Cordillera,588.0
BC,55.597,-121.98,1958-05-09,0.1,H, ,Montane Cordillera,619.0
BC,55.789,-121.876,1958-05-13,137.5,H, ,Montane Cordillera,718.0
BC,55.789,-121.876,1958-05-18,163.8,H, ,Montane Cordillera,718.0
BC,55.818,-121.928,1958-05-20,431.8,H, ,Montane Cordillera,878.0
BC,55.51,-122.523,1958-05-28,0.1,H, ,Montane Cordillera,687.0
BC,55.376,-122.023,1958-06-24,0.1,L, ,Montane Cordillera,959.0
BC,55.376,-122.178,1958-06-23,8919.2,L, ,Montane Cordillera,1425.0
BC,55.51,-122.523,1958-06-24,1.2,L, ,Montane Cordillera,687.0
BC,55.434,-121.773,1958-07-20,0.1,H, ,Montane Cordillera,1030.0
BC,55.318,-121.98,1958-07-22,0.1,L, ,Montane Cordillera,1207.0
BC,55.289,-122.678,1954-07-15,0.1,H, ,Montane Cordillera,743.0
BC,55.289,-122.678,1954-07-20,0.1,H, ,Montane Cordillera,743.0
BC,54.242,-121.579,1958-06-25,0.1,L, ,Montane Cordillera,713.0
BC,54.318,-121.528,1958-07-03,2.0,L, ,Montane Cordillera,831.0
BC,54.492,-122.028,1958-07-03,0.1,L, ,Montane Cordillera,1154.0
BC,54.492,-122.028,1958-07-03,0.1,L, ,Montane Cordillera,1154.0
BC,54.405,-121.879,1958-07-07,0.1,L, ,Montane Cordillera,1445.0
BC,55.26,-122.23,1958-07-15,0.1,L, ,Montane Cordillera,1173.0
BC,55.463,-122.825,1958-07-11,0.1,L, ,Montane Cordillera,941.0
BC,55.51,-122.73,1958-07-11,0.1,L, ,Montane Cordillera,1025.0
BC,54.318,-121.528,1958-07-20,93.0,L, ,Montane Cordillera,831.0
BC,54.934,-122.329,1958-07-15,125.4,L, ,Montane Cordillera,1184.0
BC,54.289,-121.528,1957-12-31,1.2,L, ,Montane Cordillera,844.0
BC,54.289,-121.528,1957-12-31,0.1,L, ,Montane Cordillera,844.0
BC,54.905,-122.329,1958-07-29,0.1,L, ,Montane Cordillera,921.0
BC,54.713,-122.231,1958-07-29,83.7,L, ,Montane Cordillera,936.0
BC,54.76,-121.977,1958-07-29,0.1,L, ,Montane Cordillera,1422.0
BC,55.126,-121.98,1958-08-11,1537.8,L, ,Montane Cordillera,1232.0
BC,54.742,-122.278,1958-07-29,0.1,L, ,Montane Cordillera,1189.0
BC,54.597,-122.028,1958-07-29,0.1,L, ,Montane Cordillera,868.0
BC,55.289,-122.678,1958-08-04,0.2,H, ,Montane Cordillera,743.0
BC,55.51,-122.678,1958-08-24,1227.0,H, ,Montane Cordillera,733.0
BC,55.26,-122.48,1958-07-29,194.2,L, ,Montane Cordillera,1138.0
BC,54.289,-121.379,1957-12-31,0.1,L, ,Montane Cordillera,1105.0
BC,54.289,-121.379,1957-12-31,0.1,L, ,Montane Cordillera,1105.0
BC,55.626,-121.376,1958-04-30,115.3,H, ,Boreal PLain,885.0
BC,55.51,-120.626,1958-05-14,611.0,H, ,Boreal PLain,876.0
BC,55.568,-121.273,1958-05-13,45.3,H, ,Boreal PLain,714.0
BC,55.597,-121.325,1958-05-18,1883.8,H, ,Boreal PLain,722.0
BC,55.242,-120.273,1958-08-14,230.6,H, ,Boreal PLain,913.0
BC,54.876,-124.129,1953-09-20,0.1,H, ,Montane Cordillera,914.0
BC,54.213,-124.379,1954-07-15,4.4,H, ,Montane Cordillera,945.0
BC,54.713,-125.68,1954-08-15,0.1,L, ,Montane Cordillera,728.0
BC,55.068,-126.678,1958-05-03,0.1,H, ,Montane Cordillera,870.0
BC,54.51,-125.731,1958-05-26,0.1,H, ,Montane Cordillera,848.0
BC,54.51,-125.731,1958-06-18,1.0,H, ,Montane Cordillera,848.0
BC,54.934,-126.18,1958-07-05,0.1,L, ,Montane Cordillera,711.0
BC,55.568,-126.773,1958-07-05,1035.9,L, ,Montane Cordillera,764.0
BC,55.068,-126.23,1958-07-06,0.1,L, ,Montane Cordillera,779.0
BC,55.097,-126.23,1958-07-06,0.1,L, ,Montane Cordillera,744.0
BC,54.289,-125.231,1958-07-10,0.1,L, ,Montane Cordillera,918.0
BC,55.568,-126.73,1958-07-07,12820.4,L, ,Montane Cordillera,985.0
BC,54.347,-125.731,1958-07-19,2.6,H, ,Montane Cordillera,1011.0
